INSTANCETYPEOFFERINGS	i3en.metal	us-east-2	region
INSTANCETYPEOFFERINGS	r6gd.4xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	r5b.2xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	m5n.4xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	c5a.16xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	r5ad.24xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	x2gd.8xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	i3.metal	us-east-2	region
INSTANCETYPEOFFERINGS	c6i.8xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	t2.small	us-east-2	region
INSTANCETYPEOFFERINGS	r5.16xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	i3en.12xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	p2.xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	m5a.4xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	m6g.xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	m5.4xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	t3a.medium	us-east-2	region
INSTANCETYPEOFFERINGS	inf1.6xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	r5n.8xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	g4dn.16xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	m6g.2xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	m5n.12xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	m6g.large	us-east-2	region
INSTANCETYPEOFFERINGS	m5ad.4xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	r5n.16xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	r6g.16xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	r5d.12xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	i3.4xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	i3.large	us-east-2	region
INSTANCETYPEOFFERINGS	m5.24xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	r5n.24xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	g4dn.xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	a1.metal	us-east-2	region
INSTANCETYPEOFFERINGS	x2gd.2xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	m5.2xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	m5n.8xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	x1.16xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	r5b.xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	i3.xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	r5.24xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	u-6tb1.112xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	r5dn.8xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	i2.8xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	m6i.16xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	c6i.24xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	m5a.2xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	a1.medium	us-east-2	region
INSTANCETYPEOFFERINGS	g3s.xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	m5d.4xlarge	us-east-2	region
